trial,enrollment,phase
NCT01804842,26.0,PHASE1;PHASE2
NCT02004886,74.0,PHASE2
NCT00335712,81.0,PHASE2
NCT01042106,40.0,PHASE1
NCT02292433,12.0,PHASE1
NCT03829891,60.0,
NCT00541437,12.0,
NCT05331339,68.0,
NCT06590519,160.0,
NCT03331432,8.0,
NCT00109720,310.0,
NCT04926623,159.0,
NCT01334203,0.0,PHASE4
NCT06471595,180.0,
NCT03361098,65.0,PHASE4
NCT05553093,150.0,PHASE4
NCT06573060,120.0,
NCT00350779,262.0,PHASE3
NCT01318070,339.0,PHASE2;PHASE3
NCT05669599,592.0,PHASE2
NCT02172716,80.0,
NCT05287906,69.0,
NCT03943940,60.0,PHASE1;PHASE2
NCT00707590,120.0,PHASE1
NCT01699737,325.0,PHASE2
NCT01847092,154.0,PHASE2
NCT00874809,30.0,
NCT01576887,0.0,PHASE2
NCT01177384,380.0,PHASE3
NCT01144338,14752.0,PHASE3
NCT01409213,1523.0,
NCT02729246,21.0,
NCT01968265,38.0,PHASE2
NCT00822211,404.0,PHASE3
NCT00516074,54.0,PHASE3
NCT01269996,71.0,PHASE4
NCT04665570,2000.0,
NCT01597154,15.0,
NCT01085292,47.0,PHASE1;PHASE2
NCT03495908,136.0,
NCT03739268,17.0,
NCT01425359,949.0,PHASE4
NCT01612741,19509.0,
NCT00036504,100.0,PHASE4
NCT02562326,51.0,PHASE1
NCT01560546,43.0,PHASE4
NCT03323827,72.0,
NCT06411275,113.0,PHASE2
NCT03421301,81.0,
NCT01145092,16.0,
NCT02722499,60.0,
NCT00846898,58.0,PHASE2
NCT03770052,159.0,PHASE4
NCT02089126,230.0,PHASE3
NCT02847091,103.0,PHASE4
NCT00839683,24.0,PHASE1
NCT03244241,100.0,PHASE4
NCT05599893,136.0,
NCT02185755,60.0,
NCT02401243,253.0,PHASE3
NCT04606576,710.0,PHASE3
NCT01161797,53.0,
NCT01758380,557.0,PHASE4
NCT01159353,37.0,PHASE1
NCT04218734,214.0,PHASE3
NCT04980014,730.0,
NCT01357252,279.0,PHASE3
NCT00982358,121.0,PHASE4
NCT03280758,60.0,
NCT00879710,57.0,
NCT03489083,30.0,
NCT03877783,10.0,
NCT03407222,200.0,
NCT01042977,964.0,PHASE3
NCT03555565,1026.0,
NCT05543967,200.0,
NCT03960333,82.0,
NCT03598855,21.0,
NCT01066715,421.0,PHASE2
NCT01857076,75.0,
NCT02200991,136.0,PHASE4
NCT03192410,4837.0,
NCT01394341,40.0,PHASE4
NCT05415644,78.0,PHASE1
NCT00542698,52.0,PHASE1
NCT00501683,8.0,PHASE1
NCT01649466,162.0,PHASE4
NCT01106131,253.0,PHASE3
NCT01250639,5000.0,
NCT03644134,51.0,
NCT01240252,14.0,PHASE1
NCT06492655,28.0,PHASE1
NCT01456026,19.0,
NCT02561078,420.0,PHASE3
NCT01374568,6.0,PHASE4
NCT02185482,150.0,
NCT03446261,140.0,PHASE4
NCT01318109,288.0,PHASE2;PHASE3
NCT01590797,467.0,PHASE3
NCT04449120,58.0,
NCT00415688,90.0,PHASE4
NCT02043054,90.0,PHASE3
NCT02920801,31.0,PHASE4
NCT03862963,138.0,
NCT00327626,0.0,PHASE2
NCT02271776,46.0,
NCT01168297,657.0,
NCT01948986,36.0,PHASE1
NCT00440375,82.0,PHASE4
NCT00449930,1050.0,PHASE3
NCT05666128,112.0,PHASE2
NCT00569465,24.0,PHASE4
NCT00850824,268.0,
NCT03684642,908.0,PHASE3
NCT03517527,152.0,
NCT06258148,465.0,PHASE3
NCT00479791,11.0,
NCT02791490,458.0,PHASE3
NCT06704672,270.0,
NCT04529239,150.0,
NCT01040819,25.0,PHASE4
NCT01584232,361.0,PHASE3
NCT01667614,136.0,PHASE2
NCT00504816,22.0,PHASE1
NCT01310452,50.0,
NCT00229658,1297.0,
NCT01582308,22.0,PHASE1
NCT00787670,84.0,
NCT03018938,814.0,PHASE4
NCT06180655,28.0,
NCT01051089,60.0,
NCT03729323,189.0,
NCT00482183,38.0,PHASE2;PHASE3
NCT01291875,120.0,
NCT02498119,12.0,
NCT03131687,318.0,PHASE2
NCT00867555,24.0,
NCT03262415,30.0,
NCT00194896,64.0,
NCT02143765,248.0,PHASE4
NCT01786707,2.0,PHASE1;PHASE2
NCT01447147,332.0,PHASE2
NCT00205738,120.0,
NCT03909555,777.0,
NCT06483243,45.0,PHASE1
NCT01316835,1120.0,
NCT02660476,475.0,
NCT01365091,112.0,PHASE1
NCT02545842,947.0,PHASE4
NCT06427083,200.0,
NCT06489457,25.0,PHASE3
NCT03447301,400.0,
NCT05073692,270000.0,
NCT03675464,1500.0,
NCT02015299,45.0,PHASE3
NCT01461499,237.0,PHASE4
NCT02132338,191.0,EARLY_PHASE1
NCT06065540,2734.0,PHASE3
NCT01490918,165.0,PHASE4
NCT02099110,1233.0,PHASE3
NCT06825182,1000.0,PHASE3
NCT02009670,15.0,
NCT02954601,31.0,PHASE2
NCT01963663,84.0,
NCT02082184,302.0,
NCT03565458,48.0,PHASE1
NCT07137585,30.0,PHASE1
NCT02737891,60.0,PHASE2
NCT03648424,48262.0,
NCT00242372,370.0,PHASE3
NCT02617732,100.0,
NCT02452632,143.0,PHASE3
NCT02764021,32.0,
NCT03351478,770.0,PHASE3
NCT06148376,239.0,
NCT02800668,19.0,
NCT01865474,122.0,PHASE4
NCT06384118,100.0,
NCT02647320,298.0,PHASE2
NCT00547482,300.0,
NCT02053103,13.0,PHASE2
NCT00591227,176.0,PHASE4
NCT02836873,312.0,PHASE3
NCT00958269,360.0,PHASE3
NCT02477969,587.0,PHASE3
NCT03670641,10.0,PHASE4
NCT03376802,24.0,PHASE1
NCT03302377,19.0,
NCT02924064,247.0,PHASE3
NCT02330549,45.0,PHASE2
NCT06144788,156.0,PHASE2
NCT02320721,1014.0,PHASE3
NCT03304158,224.0,
NCT05680155,211.0,PHASE3
NCT01152385,224.0,PHASE2
NCT03793023,2983.0,
NCT01050803,280.0,
NCT05933161,20.0,
NCT01354977,20.0,PHASE2
NCT00769275,1123.0,
NCT02024971,1103.0,
NCT00486187,103.0,
NCT06353347,551.0,PHASE3
NCT00603239,165.0,PHASE3
NCT00103857,1208.0,PHASE3
NCT03052400,8.0,PHASE2
NCT03244800,65.0,PHASE2
NCT02563834,18.0,
NCT01986855,468.0,PHASE3
NCT01373450,12.0,PHASE1
NCT02681497,269.0,
NCT00902161,22.0,PHASE1
NCT03769883,82.0,
NCT00976937,319.0,PHASE3
NCT01004757,41.0,
NCT04386200,40.0,
NCT02175784,262.0,PHASE4
NCT02548585,113.0,PHASE1;PHASE2
NCT01170468,25.0,PHASE3
NCT01044368,50.0,
NCT01885260,77.0,PHASE2
NCT03659461,174.0,
NCT04285983,89.0,
NCT01956305,48.0,PHASE1
NCT02251431,57.0,PHASE3
NCT03437902,53.0,PHASE2;PHASE3
NCT01221545,24.0,PHASE1
NCT01258075,236.0,PHASE4
NCT01434901,50.0,PHASE1
NCT03859934,17.0,PHASE1
NCT06281899,200.0,PHASE4
NCT05881447,1200.0,
NCT06132126,66.0,PHASE1
NCT00153179,40.0,PHASE1;PHASE2
NCT01117103,3592.0,
NCT02631902,90.0,
NCT05297045,17.0,PHASE2
NCT01225939,18.0,PHASE1
NCT00436475,92.0,PHASE1;PHASE2
NCT03796975,120.0,PHASE4
NCT02268916,104.0,
NCT06826235,64.0,
NCT03552523,16.0,
NCT00901979,693.0,PHASE2
NCT03885869,46.0,
NCT01413126,15.0,
NCT00395343,641.0,PHASE3
NCT01060059,888.0,
NCT06137469,28.0,PHASE1
NCT01358994,4500.0,
NCT02367066,30.0,PHASE1
NCT02643277,244.0,
NCT00254800,38.0,PHASE1
NCT03225209,5.0,PHASE2
NCT01197963,3.0,
NCT00422487,60.0,PHASE2
NCT00695474,150.0,
NCT06819488,6.0,PHASE1
NCT02582242,437.0,PHASE4
NCT00543556,514.0,PHASE2
NCT02925312,419.0,
NCT02206607,39.0,PHASE1
NCT03798054,878.0,PHASE3
NCT01432405,24.0,PHASE4
NCT02411929,8.0,PHASE1
NCT03419195,124.0,
NCT05579314,152.0,PHASE1
NCT00742547,204.0,
NCT00231725,370.0,PHASE3
NCT02769091,0.0,PHASE2
NCT01326442,40.0,PHASE3
NCT01426802,150.0,PHASE4
NCT04650945,13.0,
NCT01819272,240.0,PHASE2
NCT00725257,215.0,
NCT01658501,593.0,PHASE2
NCT00099619,138.0,PHASE3
NCT03887936,92.0,PHASE4
NCT01779609,19.0,PHASE4
NCT00888238,12.0,PHASE1
NCT00413335,21.0,
NCT00671424,48.0,PHASE1
NCT00641056,467.0,PHASE3
NCT00542633,472.0,PHASE3
NCT00690326,86.0,
NCT01406717,360.0,PHASE3
NCT04217291,200.0,PHASE2
NCT00736632,125.0,
NCT00766298,102.0,
NCT01632163,447.0,PHASE3
NCT06217887,58.0,
NCT01651117,480.0,
NCT02033889,621.0,PHASE3
NCT05326490,546.0,PHASE3
NCT02512523,39.0,PHASE4
NCT02426294,154.0,PHASE4
NCT02320253,211.0,
NCT03253237,100.0,
NCT01590771,498.0,PHASE3
NCT00497133,20.0,
NCT00877890,254.0,PHASE3
NCT00375388,400.0,PHASE3
NCT01689142,240.0,PHASE3
NCT05429554,60.0,
NCT01330563,24.0,PHASE1
NCT00799643,638.0,PHASE2;PHASE3
NCT02488213,196.0,
NCT03961659,87.0,
NCT02344641,234.0,
NCT01369602,27.0,PHASE1
NCT02084004,0.0,PHASE2;PHASE3
NCT04195243,24.0,PHASE3
NCT00788840,30.0,PHASE4
NCT01585818,160.0,PHASE2
NCT01240759,218.0,PHASE2
NCT02627898,24.0,PHASE2
NCT01163006,60.0,
NCT03377946,220.0,
NCT04627103,18.0,
NCT02211261,84.0,PHASE1
NCT02130505,51.0,
NCT01392677,311.0,PHASE3
NCT00962065,36.0,PHASE2
NCT03294265,500.0,
NCT01107132,100.0,
NCT01525238,53.0,PHASE1
NCT02224417,240.0,
NCT02419859,20.0,
NCT01217073,685.0,PHASE2
NCT00361153,35.0,PHASE2
NCT00968006,40.0,PHASE4
NCT01135433,168.0,PHASE3
NCT01130558,128.0,
NCT01521624,108.0,
NCT04029480,165.0,PHASE3
NCT04980027,228.0,PHASE4
NCT01316861,79.0,PHASE3
NCT01709305,5570.0,PHASE4
NCT02366351,168.0,PHASE1
NCT00814372,242.0,PHASE2
NCT00544206,11.0,PHASE2
NCT03407196,1683.0,
NCT03525769,10000.0,
NCT03322631,48.0,PHASE1
NCT00404963,72.0,PHASE1
NCT01655810,86.0,
NCT01678820,299.0,PHASE3
NCT01068756,14.0,PHASE1
NCT01529528,117.0,PHASE3
NCT02467790,24.0,PHASE1
NCT00803920,8.0,
NCT02540486,139.0,
NCT02701894,200.0,
NCT05227677,200.0,
NCT03231709,60.0,PHASE4
NCT05261776,70.0,
NCT01469468,14.0,PHASE1
NCT01107886,18206.0,PHASE4
NCT00110851,90.0,PHASE2
NCT02314637,240.0,PHASE3
NCT00607945,48.0,PHASE1
NCT04383314,30.0,
NCT00710008,26.0,
NCT05809817,135.0,
NCT03510624,30.0,PHASE1
NCT02597400,12.0,PHASE1
NCT01786421,273.0,
NCT01175408,100.0,
NCT01677013,1026.0,PHASE1;PHASE2
NCT00994682,176.0,PHASE4
NCT00708266,10.0,
NCT04378114,104.0,
NCT01293578,550.0,
NCT01318135,576.0,PHASE2;PHASE3
NCT02585674,151.0,PHASE3
NCT01526720,1500.0,
NCT04924777,48.0,
NCT01600690,34.0,PHASE4
NCT01414556,12.0,EARLY_PHASE1
NCT00711152,661.0,PHASE4
NCT03164785,202.0,PHASE2;PHASE3
NCT01537120,25.0,PHASE1
NCT01318083,312.0,PHASE2;PHASE3
NCT01529541,200.0,PHASE3
NCT04313829,220.0,
NCT00789737,357.0,PHASE3
NCT01023945,30.0,PHASE1
NCT03559621,240.0,
NCT00642616,34.0,PHASE3
NCT00755547,120.0,PHASE4
NCT02597049,424.0,PHASE3
NCT03180710,32.0,PHASE1
NCT01862939,52.0,PHASE1
NCT02723019,536.0,
NCT05002933,570.0,PHASE4
NCT04446026,100.0,PHASE4
NCT03997773,277.0,
NCT01441232,18.0,PHASE1
NCT02744820,34.0,PHASE1
NCT02827669,297.0,
NCT02117063,35.0,
NCT01991197,20.0,PHASE2
NCT02716610,24.0,PHASE1;PHASE2
NCT00717223,110.0,
NCT03477786,1500.0,
NCT06235086,632.0,PHASE3
NCT01302145,36.0,PHASE1
NCT02663245,564.0,
NCT06293664,13.0,
NCT03159299,47.0,
NCT01176578,70.0,
NCT01971554,63.0,PHASE1
NCT01522157,19.0,
NCT03305367,10.0,
NCT00605787,16.0,PHASE2
NCT01144975,76.0,PHASE2
NCT01022112,383.0,PHASE2
NCT03871621,76.0,PHASE4
NCT03278704,4.0,
NCT06327633,60.0,
NCT00836940,480.0,PHASE2
NCT00922194,102.0,
NCT03234322,315.0,
NCT02680457,12.0,PHASE4
NCT02447601,16.0,PHASE1
NCT02964585,34.0,PHASE4
NCT06267391,264.0,
NCT01422590,26.0,PHASE1
NCT02401880,89.0,PHASE4
NCT00848757,130.0,
NCT03386344,376.0,PHASE3
NCT06290947,60.0,
NCT03766308,40.0,
NCT00572650,29.0,PHASE1
NCT04938869,3.0,
NCT01316094,165.0,PHASE3
NCT00354237,60.0,
NCT01188863,15.0,PHASE1
NCT02855684,604.0,PHASE3
NCT01832935,200.0,PHASE4
NCT03760991,372.0,PHASE4
NCT04120623,100.0,PHASE4
NCT02031341,100.0,
NCT00477581,102.0,PHASE4
NCT03558867,138.0,
NCT02065544,12.0,
NCT00532935,517.0,PHASE3
NCT06762223,190.0,PHASE4
NCT05552859,62.0,PHASE4
NCT00359762,1029.0,PHASE3
NCT00501462,29.0,PHASE1
NCT02440061,0.0,PHASE1
NCT02946541,160.0,PHASE3
NCT01212328,1120.0,
NCT03496298,4076.0,PHASE3
NCT01546558,25.0,PHASE1
NCT01028391,317.0,PHASE3
NCT03713684,370.0,PHASE3
NCT01181674,83.0,PHASE4
NCT00865124,69.0,
NCT06226727,52.0,PHASE1
NCT05146869,30.0,PHASE1
NCT03625856,84.0,
NCT07160257,70.0,PHASE1
NCT00760292,2000.0,
NCT00786721,9.0,
NCT07167004,216.0,
NCT00433758,142.0,
NCT01189890,480.0,PHASE3
NCT00205660,51.0,PHASE4
NCT03960424,240.0,
NCT03127696,61.0,
NCT02234973,500.0,
NCT05684406,150.0,
NCT01908348,27.0,
NCT01038089,20.0,
NCT01082120,28.0,PHASE1
NCT03343366,150.0,PHASE2;PHASE3
NCT02917031,348.0,PHASE4
NCT00363519,195.0,PHASE3
NCT05545800,78.0,PHASE3
NCT02949193,222.0,PHASE3
NCT03785379,23.0,
NCT00729196,80.0,
NCT03230786,255.0,PHASE2
NCT00968786,100.0,
NCT02537470,191.0,PHASE2
NCT02616666,632.0,PHASE4
NCT01083212,19.0,PHASE1
NCT01292993,18.0,PHASE1
NCT04445714,196.0,PHASE4
NCT06401733,58.0,
NCT00754624,229.0,PHASE2
NCT01076088,744.0,PHASE3
NCT06293742,48.0,PHASE1
NCT01065298,30.0,
NCT00474838,112.0,PHASE4
NCT00363948,188.0,PHASE3
NCT01462266,660.0,PHASE3
NCT03202563,71.0,PHASE4
NCT00495014,70.0,PHASE1
NCT02053116,8.0,PHASE2
NCT01499082,807.0,PHASE3
NCT00899470,24.0,PHASE1
NCT00747383,74.0,
NCT03010241,188.0,EARLY_PHASE1
NCT01225081,152.0,PHASE3
NCT01341067,30.0,
NCT02077452,53.0,PHASE1
NCT01150617,46.0,PHASE4
NCT01872299,1600.0,
NCT03787563,10.0,
NCT00207233,42.0,PHASE1;PHASE2
NCT00032474,150.0,PHASE1;PHASE2
NCT04345120,30.0,PHASE1
NCT01486680,106.0,
NCT01193296,36.0,PHASE4
NCT00520065,33.0,PHASE2
NCT01103609,16.0,PHASE1
NCT02625649,148.0,
NCT01234649,153.0,PHASE3
NCT02343926,443.0,PHASE3
NCT00989079,24.0,PHASE1
NCT02581657,37.0,PHASE2
NCT02928666,30.0,
NCT02459353,86.0,PHASE4
NCT03387657,16.0,PHASE1
NCT02653599,174.0,PHASE2
NCT06385704,100.0,
NCT01131091,30.0,PHASE1
NCT03242018,277.0,PHASE3
NCT02727790,12.0,
NCT06501456,46.0,
NCT00571519,94.0,PHASE3
NCT02115347,16.0,PHASE1
NCT03952143,628.0,PHASE3
NCT05526157,50000.0,
NCT03078764,42.0,
NCT01843127,24.0,PHASE1
NCT01293669,440.0,PHASE2
NCT03138356,126.0,PHASE1
NCT06256419,300.0,
NCT03481530,41.0,
NCT02145611,50.0,PHASE4
NCT00816218,39.0,PHASE4
NCT00634673,26.0,
NCT02681094,905.0,PHASE3
NCT01257451,431.0,PHASE3
NCT03231839,132.0,
NCT00257257,281.0,PHASE3
NCT02289612,15.0,
NCT02354235,138.0,PHASE3
NCT05841225,436.0,
NCT02178176,78.0,
NCT02373150,48.0,PHASE1
NCT00482950,400.0,PHASE2
NCT01095991,12.0,PHASE1
NCT00328627,1554.0,PHASE3
NCT03282136,500.0,PHASE4
NCT03912909,30.0,PHASE4
NCT05466643,240.0,PHASE3
NCT04897815,40.0,
NCT02036515,464.0,PHASE3
NCT01474525,100.0,
NCT03010683,60.0,
NCT02292511,25.0,
NCT03730662,2002.0,PHASE3
NCT01895569,64.0,PHASE4
NCT03837405,125.0,
NCT05018416,53.0,PHASE2
NCT02449603,150.0,PHASE4
NCT02136654,600.0,
NCT03563456,42.0,
NCT01828931,120.0,
NCT00855439,46.0,
NCT06212778,54.0,
NCT01612520,574.0,
NCT00762242,48.0,
NCT03334773,77.0,
NCT01654341,986.0,
NCT02333851,72.0,PHASE4
NCT05695651,56.0,
NCT03705195,20.0,
NCT00694057,164.0,PHASE2
NCT02112721,55.0,PHASE4
NCT02227849,71.0,PHASE4
NCT03353350,406.0,PHASE3
NCT01547897,76.0,PHASE2
NCT02926937,399.0,PHASE3
NCT03849495,28.0,PHASE1
NCT02435277,50.0,PHASE2
NCT01376557,299.0,PHASE2
NCT01699932,167.0,PHASE3
NCT06254014,270.0,PHASE3
NCT02899949,212.0,
NCT02464462,11.0,PHASE1
NCT00268541,80.0,
NCT04431141,32.0,PHASE1
NCT04841837,35.0,
NCT03817099,53.0,
NCT00256633,874.0,
NCT00516048,58.0,PHASE3
NCT01536808,150.0,
NCT02009527,24.0,PHASE1
NCT02426541,55.0,PHASE4
NCT00778622,371.0,PHASE4
NCT03406377,113.0,PHASE2
NCT02717078,48.0,
NCT05984459,39.0,
NCT04857346,80.0,PHASE2;PHASE3
NCT01103622,20.0,PHASE1
NCT00976729,72.0,PHASE1
NCT04390295,450.0,PHASE3
NCT07124039,5000.0,
NCT03867500,12.0,EARLY_PHASE1
NCT02455011,75.0,PHASE1;PHASE2
NCT01326598,270.0,
NCT00484198,1912.0,PHASE3
NCT01794052,6797.0,
NCT05576025,24.0,
NCT01990300,3281.0,
NCT01254552,351.0,PHASE4
NCT01760447,223.0,PHASE3
NCT01843855,12.0,EARLY_PHASE1
NCT01241474,34.0,
NCT01864174,1736.0,PHASE4
NCT00532610,78.0,PHASE1
NCT01557972,400.0,
NCT03115112,386.0,PHASE3
NCT06204107,28.0,PHASE1
NCT00128336,200.0,PHASE3
NCT01679899,56.0,PHASE4
NCT05491421,56.0,PHASE1
NCT00648284,1100.0,
NCT01096940,44.0,PHASE1
NCT00789750,562.0,PHASE3
NCT02662010,157.0,
NCT00318032,8579.0,
NCT00676338,820.0,PHASE3
NCT00813215,34.0,
NCT02718950,20.0,PHASE3
NCT04324424,17.0,PHASE1
NCT01759823,30.0,PHASE2;PHASE3
NCT02948777,14.0,PHASE4
NCT00541775,273.0,PHASE3
NCT01569243,126.0,PHASE2
NCT06336239,3000.0,
NCT00256607,301.0,
NCT02068508,1067.0,
NCT04311853,54.0,
NCT02246712,30.0,PHASE4
NCT00951912,165.0,
NCT04957914,54.0,PHASE1
NCT00638716,122.0,PHASE2
NCT00775216,13.0,
NCT05814406,196.0,PHASE3
NCT00806585,620.0,PHASE2
NCT04426708,25.0,PHASE1
NCT03461510,18.0,
NCT01614782,24.0,PHASE1
NCT03323294,79.0,
NCT02848053,420.0,
NCT01517412,451.0,PHASE3
NCT01843881,20.0,EARLY_PHASE1
NCT05863611,50.0,
NCT01476384,45.0,
NCT01936025,34.0,PHASE2
NCT00814190,50.0,
NCT00501397,22.0,PHASE1
NCT00707954,61.0,PHASE1;PHASE2
NCT02200666,7793.0,
NCT01626053,182.0,
NCT01137695,40.0,PHASE3
NCT00787839,1939.0,
NCT01557504,25.0,PHASE1
NCT00948324,400.0,PHASE4
NCT01779596,22.0,PHASE4
NCT01599442,123.0,
NCT02093702,5.0,
NCT01097681,25.0,PHASE1
NCT01568125,100.0,
NCT01404676,34.0,PHASE4
NCT04948918,29.0,
NCT04004273,25.0,
NCT00517283,17.0,PHASE1
NCT05472272,42.0,
NCT00833677,148.0,
NCT06731075,300.0,PHASE3
NCT03931434,88.0,
NCT03502109,340.0,
NCT01596504,142.0,PHASE2
NCT01599338,30.0,
NCT03343782,30.0,PHASE1;PHASE2
NCT06235762,84.0,
NCT03919656,60.0,PHASE4
NCT06423872,28.0,PHASE1
NCT03189407,25.0,
NCT01681693,33.0,PHASE1
NCT02432924,57.0,
NCT02558296,1700.0,PHASE3
NCT04222686,23.0,PHASE4
NCT03480945,16.0,
NCT00328536,34.0,PHASE4
NCT01242215,243.0,PHASE3
NCT01672762,174.0,PHASE3
NCT02122731,80.0,PHASE4
NCT01581736,48.0,PHASE1
NCT01477034,18.0,
NCT03728647,72.0,
NCT02536248,20.0,PHASE3
NCT01353469,485.0,PHASE3
NCT03320031,232.0,PHASE4
NCT01933672,33.0,PHASE1
NCT01356381,43.0,PHASE4
NCT07083336,120.0,
NCT02434744,121.0,PHASE2
NCT01941199,36.0,PHASE1
NCT00830076,18.0,PHASE1
NCT02607410,40.0,PHASE4
NCT00265746,0.0,PHASE4
NCT05254002,1664.0,PHASE2
NCT06362265,22.0,PHASE1
NCT03387787,15.0,PHASE2;PHASE3
NCT01062048,3483.0,
NCT01714674,10.0,
NCT03091712,240.0,
NCT02059187,531.0,PHASE3
NCT02009514,10.0,PHASE4
NCT06855147,7.0,PHASE1
NCT01156597,30.0,PHASE3
NCT01068197,113.0,PHASE2;PHASE3
NCT01464346,90.0,
NCT05286853,0.0,PHASE3
NCT03848637,28.0,PHASE1
NCT01945645,509.0,
NCT00917267,691.0,PHASE3
NCT00631007,367.0,PHASE2
NCT00147836,436.0,
NCT02851849,148.0,PHASE2
NCT01006889,24.0,PHASE4
NCT03254368,188.0,PHASE2
NCT05409924,71.0,PHASE1
NCT01301196,189.0,
NCT00716170,10.0,
NCT00894322,65.0,PHASE1;PHASE2
NCT00722631,70.0,
NCT00124553,220.0,
NCT01982253,10.0,PHASE2
NCT00605475,231.0,PHASE2
NCT00757601,25.0,PHASE1
NCT03335930,13.0,
NCT01172743,450.0,
NCT01337440,20.0,PHASE4
NCT01292018,5400.0,
NCT01052597,200.0,PHASE4
NCT00476710,36.0,
NCT01263496,438.0,PHASE2
NCT03270956,10.0,PHASE2
NCT00976495,154.0,PHASE2
NCT00908271,7.0,PHASE1
NCT02313363,30.0,EARLY_PHASE1
NCT00605449,39.0,PHASE1
NCT04893148,40.0,PHASE4
NCT03066089,104.0,PHASE4
NCT05248841,104.0,PHASE1
NCT03203694,99.0,
NCT00240253,200.0,PHASE4
NCT01882036,57.0,
NCT02459106,46.0,
NCT03786133,40.0,
NCT03552315,44.0,
NCT03686917,260.0,
NCT01165268,24.0,PHASE1
NCT00558883,104.0,PHASE3
NCT00870194,255.0,PHASE4
NCT00330330,96.0,PHASE2
NCT02666807,50.0,
NCT00437164,1.0,PHASE2
NCT02906709,184.0,PHASE4
NCT00467168,30.0,PHASE1;PHASE2
NCT05418179,80.0,
NCT05004428,336376.0,
NCT03053336,181.0,
NCT03954834,478.0,PHASE3
NCT03761134,377.0,PHASE3
NCT03242252,787.0,PHASE3
NCT01512797,37.0,
NCT01068860,246.0,PHASE2
NCT02153879,30.0,PHASE4
NCT03983551,101.0,PHASE4
NCT00444392,9.0,PHASE3
NCT02113332,124.0,PHASE2
NCT06605287,100.0,
NCT00904176,30.0,PHASE1
NCT02551874,650.0,PHASE3
NCT03870724,383.0,
NCT02542059,24.0,
NCT03169959,85.0,PHASE1
NCT00349427,256.0,PHASE3
NCT02148861,49.0,PHASE1
NCT02097342,30.0,PHASE4
NCT02468037,12.0,
NCT01387737,1299.0,PHASE3
NCT03358264,50.0,
NCT05067621,60.0,PHASE2
NCT05253768,39.0,PHASE2
NCT05160974,679.0,
NCT03248401,50.0,PHASE4
NCT01986881,8246.0,PHASE3
NCT01958671,461.0,PHASE3
NCT01230034,206.0,PHASE3
NCT02373332,90.0,
NCT01494987,431.0,PHASE3
NCT01798225,113.0,PHASE4
NCT02192853,20.0,PHASE4
NCT00308139,303.0,PHASE3
NCT01468181,394.0,PHASE3
NCT02451917,34.0,PHASE4
NCT02250794,0.0,PHASE4
NCT01755156,402.0,PHASE3
NCT01221519,20.0,PHASE1
NCT03332836,21.0,PHASE1
NCT04723550,120.0,
NCT03949582,48.0,
NCT03482596,43.0,
NCT01752803,100.0,
NCT03899883,10.0,PHASE2
NCT03061266,110.0,
NCT04436822,317.0,
NCT01206322,30.0,PHASE2
NCT01698775,213.0,PHASE3
NCT00639964,186.0,
NCT02893891,150.0,
NCT02842359,11.0,PHASE4
NCT02151461,96.0,PHASE2
NCT01647542,393.0,PHASE3
NCT00232583,58.0,
NCT00703612,34.0,PHASE1;PHASE2
NCT00739336,45.0,
NCT01487109,170.0,PHASE2
NCT00376038,13.0,PHASE1
NCT01588743,130.0,
NCT00353691,100.0,PHASE3
NCT01570660,24.0,
NCT02159846,20.0,
NCT02169570,435.0,PHASE4
NCT00996294,50.0,
NCT02517866,380.0,PHASE4
NCT06278207,50000.0,
NCT01820871,60.0,
NCT02771093,27.0,PHASE4
NCT03228706,142.0,
NCT02488733,56.0,
NCT01915849,14.0,PHASE1;PHASE2
NCT02745808,30.0,PHASE1
NCT01870297,72.0,PHASE1
NCT06494683,200.0,
NCT02109094,48.0,
NCT06719531,0.0,
NCT00501930,12.0,PHASE1
NCT01862263,191.0,PHASE4
NCT00761852,30.0,PHASE2;PHASE3
NCT00854035,266.0,PHASE3
NCT03438617,1284.0,
NCT02622113,139.0,PHASE4
NCT00548782,22.0,
NCT05996601,400.0,
NCT00950599,423.0,PHASE2
NCT01602003,425.0,PHASE3
NCT01933256,32.0,PHASE1
NCT03263351,147.0,
NCT02655757,120.0,PHASE4
NCT03708419,242.0,
NCT01582230,293.0,PHASE3
NCT03521934,1222.0,PHASE3
NCT04283318,80.0,
NCT01682759,751.0,PHASE3
NCT05590442,500.0,
NCT02787551,514.0,PHASE3
NCT01096277,70.0,PHASE4
NCT01136512,89.0,
NCT01457911,244.0,PHASE3
NCT02579148,0.0,PHASE1
NCT04371497,65.0,
NCT06339086,478.0,PHASE3
NCT01218256,32.0,PHASE1
NCT01257087,35.0,
NCT02380521,60.0,PHASE4
NCT01580852,35.0,
NCT02762708,12.0,PHASE2
NCT01648296,50.0,EARLY_PHASE1
NCT00915954,28.0,
NCT06495931,24.0,PHASE1
NCT00249314,120.0,
NCT01846533,1200.0,
NCT01201785,20.0,PHASE4
NCT00846391,14.0,PHASE2
NCT01098253,182.0,
NCT02370719,23.0,
NCT03663738,199.0,
NCT02933788,116.0,PHASE4
NCT03952728,2796.0,
NCT01238978,46.0,PHASE4
NCT02940379,24.0,PHASE1
NCT01033773,86.0,
NCT01474083,248.0,PHASE1;PHASE2
NCT03770728,312.0,PHASE3
NCT01407276,49.0,PHASE1
NCT01073020,88.0,
NCT00434954,494.0,PHASE3
