start_date,phase,status,trials
2019-03-16,PHASE2,COMPLETED,1
2025-05-09,PHASE1,COMPLETED,3
2021-04-30,,WITHDRAWN,1
2018-03-05,,ACTIVE_NOT_RECRUITING,1
2019-01-23,PHASE1,COMPLETED,5
2025-05-02,PHASE2,ENROLLING_BY_INVITATION,1
2018-05-17,PHASE1,UNKNOWN,1
2020-08-21,,UNKNOWN,3
2022-01-22,PHASE1;PHASE2,COMPLETED,1
2024-12-31,PHASE2,RECRUITING,9
2018-05-03,,TERMINATED,2
2023-06-10,EARLY_PHASE1,COMPLETED,1
2020-06-09,PHASE1,COMPLETED,4
2021-06-30,,ACTIVE_NOT_RECRUITING,2
2024-08-07,,NOT_YET_RECRUITING,2
2019-10-22,PHASE1,COMPLETED,4
2021-12-30,PHASE1;PHASE2,TERMINATED,1
2018-06-11,PHASE3,UNKNOWN,3
2017-10-01,PHASE2;PHASE3,WITHDRAWN,1
2025-08-05,PHASE2,RECRUITING,3
2020-11-13,PHASE3,COMPLETED,3
2013-10-02,PHASE2,COMPLETED,3
2019-07-24,EARLY_PHASE1,COMPLETED,1
2025-06-15,PHASE1,ACTIVE_NOT_RECRUITING,1
2018-07-02,,ACTIVE_NOT_RECRUITING,3
2022-04-12,PHASE2;PHASE3,UNKNOWN,1
2023-08-24,PHASE2,RECRUITING,4
1998-11-17,PHASE1,COMPLETED,1
2023-09-08,PHASE3,COMPLETED,1
2025-03-10,,ENROLLING_BY_INVITATION,9
2022-05-19,PHASE3,WITHDRAWN,1
2022-02-27,PHASE3,RECRUITING,1
2021-08-06,PHASE1;PHASE2,TERMINATED,1
2023-06-16,PHASE3,RECRUITING,2
2025-04-06,,NOT_YET_RECRUITING,3
2020-04-30,PHASE1,COMPLETED,3
2024-01-30,PHASE2,ACTIVE_NOT_RECRUITING,2
2023-05-29,PHASE1,COMPLETED,3
2010-09-15,PHASE3,TERMINATED,1
2022-09-15,PHASE2,COMPLETED,2
2020-01-14,EARLY_PHASE1,COMPLETED,1
2015-02-27,PHASE1;PHASE2,TERMINATED,1
2006-05-02,PHASE2,COMPLETED,1
2014-09-18,PHASE1,TERMINATED,1
2013-07-17,PHASE3,COMPLETED,1
2012-05-18,,TERMINATED,1
2022-03-25,EARLY_PHASE1,WITHDRAWN,1
2022-01-24,,ACTIVE_NOT_RECRUITING,4
2017-09-01,,WITHDRAWN,8
2021-02-13,,COMPLETED,4
2017-01-18,EARLY_PHASE1,ACTIVE_NOT_RECRUITING,1
2023-08-03,,WITHDRAWN,2
2022-04-20,PHASE3,RECRUITING,1
2019-11-04,PHASE3,TERMINATED,2
2014-12-04,,ACTIVE_NOT_RECRUITING,1
2013-02-08,PHASE3,COMPLETED,2
2023-01-19,PHASE2,ACTIVE_NOT_RECRUITING,1
2020-01-06,,ENROLLING_BY_INVITATION,2
2017-07-21,PHASE1;PHASE2,UNKNOWN,1
2020-10-05,PHASE2,COMPLETED,4
2023-05-19,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2000-09-01,PHASE2,COMPLETED,3
2019-07-05,PHASE1;PHASE2,UNKNOWN,1
2013-05-20,,COMPLETED,2
2022-08-15,,WITHDRAWN,2
2022-07-01,PHASE3,UNKNOWN,4
2019-02-04,,TERMINATED,3
2019-11-18,PHASE1,TERMINATED,1
2013-09-19,PHASE4,COMPLETED,1
2021-04-26,PHASE4,TERMINATED,2
2021-11-01,PHASE2,TERMINATED,4
2022-08-29,,TERMINATED,2
2020-10-09,PHASE1,UNKNOWN,1
2020-08-08,PHASE2;PHASE3,COMPLETED,1
2013-06-18,PHASE3,COMPLETED,2
2023-11-20,PHASE3,ACTIVE_NOT_RECRUITING,2
2023-08-23,PHASE1,ACTIVE_NOT_RECRUITING,2
2022-10-01,PHASE4,COMPLETED,5
2021-06-01,PHASE1,TERMINATED,1
2019-05-16,PHASE2;PHASE3,TERMINATED,1
2023-01-17,PHASE4,RECRUITING,1
2021-01-04,PHASE1;PHASE2,RECRUITING,2
2008-04-01,PHASE2,COMPLETED,2
2020-08-06,,SUSPENDED,1
2016-10-31,PHASE2,COMPLETED,3
2020-02-09,,RECRUITING,3
2021-05-06,PHASE2,UNKNOWN,2
2020-01-13,,RECRUITING,5
2017-07-04,PHASE4,COMPLETED,3
2022-12-07,,TERMINATED,1
2023-02-03,PHASE1,COMPLETED,1
2021-05-25,PHASE2,RECRUITING,2
2024-08-28,PHASE2;PHASE3,RECRUITING,1
2017-09-12,PHASE3,RECRUITING,1
2020-12-13,PHASE1;PHASE2,RECRUITING,1
2011-10-01,PHASE3,COMPLETED,6
2019-12-01,PHASE1,WITHDRAWN,4
2022-01-25,,ACTIVE_NOT_RECRUITING,6
2021-03-22,PHASE4,COMPLETED,4
2023-09-25,PHASE3,ENROLLING_BY_INVITATION,1
2024-05-15,PHASE4,NOT_YET_RECRUITING,1
2008-10-28,,COMPLETED,1
2019-05-30,PHASE1;PHASE2,COMPLETED,2
2022-06-16,PHASE1;PHASE2,RECRUITING,1
2017-08-14,PHASE2,RECRUITING,1
2018-02-09,PHASE2,COMPLETED,4
2019-05-06,,RECRUITING,4
2025-03-13,PHASE3,COMPLETED,1
2005-05-19,,COMPLETED,1
2021-05-15,PHASE2;PHASE3,COMPLETED,1
2018-01-12,PHASE4,COMPLETED,2
2009-01-17,,COMPLETED,1
1999-08-11,PHASE2,COMPLETED,2
2001-01-18,PHASE3,COMPLETED,1
2020-12-10,PHASE1;PHASE2,COMPLETED,1
2014-05-16,PHASE3,COMPLETED,1
2019-01-08,,TERMINATED,6
2014-04-09,PHASE1,COMPLETED,1
2020-03-01,PHASE4,COMPLETED,7
2023-09-13,PHASE3,RECRUITING,4
2013-01-16,PHASE3,TERMINATED,1
2021-12-23,PHASE3,COMPLETED,1
2023-07-18,PHASE1,ACTIVE_NOT_RECRUITING,1
2023-11-15,EARLY_PHASE1,COMPLETED,1
2015-06-16,PHASE3,COMPLETED,2
2017-05-24,PHASE3,TERMINATED,1
2013-04-15,,COMPLETED,4
2021-09-15,PHASE4,COMPLETED,4
2019-08-01,,NOT_YET_RECRUITING,1
2018-09-26,PHASE2,ACTIVE_NOT_RECRUITING,1
2020-01-11,,RECRUITING,4
2022-09-29,PHASE2,RECRUITING,4
2004-01-08,,COMPLETED,1
2024-06-10,PHASE3,RECRUITING,4
2024-03-15,PHASE3,ACTIVE_NOT_RECRUITING,4
2015-08-21,PHASE1,COMPLETED,2
2019-03-11,,TERMINATED,3
2024-03-21,PHASE1;PHASE2,RECRUITING,3
2023-02-17,PHASE3,RECRUITING,2
2010-12-02,PHASE2,COMPLETED,1
2020-04-04,PHASE1,COMPLETED,1
2025-08-28,PHASE2,RECRUITING,3
2022-11-07,PHASE1,RECRUITING,2
2024-08-06,,ENROLLING_BY_INVITATION,2
2021-06-08,PHASE3,SUSPENDED,1
2016-07-01,PHASE4,UNKNOWN,3
2011-07-06,PHASE2,COMPLETED,4
2005-02-01,,COMPLETED,4
2002-01-16,,RECRUITING,1
2019-04-03,,UNKNOWN,8
2006-04-07,PHASE3,ACTIVE_NOT_RECRUITING,1
2021-10-01,,SUSPENDED,3
2015-06-01,PHASE2,COMPLETED,6
2017-03-15,,WITHDRAWN,1
2018-01-18,,ACTIVE_NOT_RECRUITING,2
2023-05-01,PHASE1;PHASE2,UNKNOWN,2
2022-02-01,PHASE2;PHASE3,RECRUITING,1
2017-04-20,PHASE1,COMPLETED,8
2023-03-10,,UNKNOWN,12
2014-06-04,PHASE3,COMPLETED,1
2007-09-20,PHASE1,COMPLETED,3
2021-02-26,PHASE3,TERMINATED,1
2006-10-17,,COMPLETED,1
2021-08-15,,ENROLLING_BY_INVITATION,1
2022-12-02,,WITHDRAWN,2
2016-05-16,PHASE1,TERMINATED,1
2017-06-13,PHASE3,COMPLETED,3
2021-01-01,EARLY_PHASE1,NOT_YET_RECRUITING,2
2009-10-31,PHASE4,COMPLETED,1
2021-10-13,PHASE1;PHASE2,COMPLETED,2
2012-06-15,PHASE2,COMPLETED,2
2022-12-19,PHASE3,COMPLETED,4
2016-11-23,PHASE3,SUSPENDED,1
2011-06-30,,RECRUITING,1
2022-08-15,PHASE2,RECRUITING,4
2018-02-13,PHASE3,COMPLETED,1
2023-12-07,PHASE2,RECRUITING,9
2018-12-31,,UNKNOWN,5
2020-11-25,,TERMINATED,3
2015-04-30,PHASE1,COMPLETED,4
2025-01-03,PHASE4,RECRUITING,3
2012-07-02,PHASE2,UNKNOWN,1
2019-12-01,PHASE1;PHASE2,COMPLETED,2
2020-08-12,,TERMINATED,1
2021-12-13,PHASE4,RECRUITING,2
2018-01-31,PHASE2,UNKNOWN,4
2020-01-22,PHASE1,TERMINATED,2
2025-10-09,PHASE3,NOT_YET_RECRUITING,1
2002-12-04,,COMPLETED,1
2017-08-31,PHASE2,UNKNOWN,3
2016-01-09,,UNKNOWN,1
2020-03-30,,RECRUITING,2
2021-10-27,PHASE2,UNKNOWN,1
2023-05-24,PHASE2,RECRUITING,7
2009-03-31,PHASE2,COMPLETED,2
2019-10-28,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2019-02-25,PHASE2,COMPLETED,7
2014-11-24,PHASE2,COMPLETED,3
2020-09-15,PHASE3,RECRUITING,2
2010-12-01,,COMPLETED,11
2020-01-08,PHASE1,ACTIVE_NOT_RECRUITING,1
2020-03-04,,UNKNOWN,5
2020-05-30,PHASE2,TERMINATED,1
2023-08-01,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,3
2024-10-29,PHASE1,RECRUITING,6
2020-10-19,,RECRUITING,8
2018-02-28,PHASE4,COMPLETED,9
2018-04-01,PHASE2;PHASE3,COMPLETED,3
2018-12-21,PHASE3,TERMINATED,3
2015-06-22,PHASE2;PHASE3,COMPLETED,1
2019-04-08,PHASE2,COMPLETED,4
2021-01-01,PHASE1;PHASE2,TERMINATED,3
2020-01-01,PHASE2,ACTIVE_NOT_RECRUITING,2
2017-12-20,,UNKNOWN,9
2012-08-20,PHASE1,COMPLETED,2
2009-03-20,PHASE1;PHASE2,TERMINATED,1
2022-12-15,PHASE1;PHASE2,COMPLETED,1
2018-12-30,PHASE3,UNKNOWN,1
2022-08-30,PHASE1,RECRUITING,2
2017-08-08,,UNKNOWN,2
2021-10-08,PHASE1,RECRUITING,1
2017-05-24,,TERMINATED,1
2019-07-23,PHASE3,ACTIVE_NOT_RECRUITING,2
2024-10-20,PHASE2,RECRUITING,3
2022-10-13,PHASE1,UNKNOWN,2
2022-02-10,PHASE2;PHASE3,COMPLETED,2
2020-11-01,PHASE3,WITHDRAWN,2
2021-08-24,PHASE2,ACTIVE_NOT_RECRUITING,4
2018-07-11,PHASE3,TERMINATED,2
2014-12-30,PHASE1;PHASE2,TERMINATED,1
2024-06-01,EARLY_PHASE1,ENROLLING_BY_INVITATION,1
2016-02-05,PHASE2,TERMINATED,1
2021-04-30,PHASE1;PHASE2,UNKNOWN,2
2024-03-20,PHASE3,COMPLETED,2
2011-08-02,PHASE2,COMPLETED,1
2025-10-16,,NOT_YET_RECRUITING,3
2017-05-12,,RECRUITING,2
2019-11-02,PHASE4,RECRUITING,1
2012-08-09,PHASE2,TERMINATED,1
2020-05-22,PHASE3,COMPLETED,1
2019-09-19,PHASE4,COMPLETED,4
2020-05-07,,WITHDRAWN,3
2021-09-01,PHASE4,RECRUITING,3
2024-09-26,PHASE3,RECRUITING,5
2025-04-17,PHASE2,NOT_YET_RECRUITING,1
2017-05-11,PHASE3,UNKNOWN,2
2012-11-11,,COMPLETED,2
2017-01-09,PHASE1;PHASE2,COMPLETED,1
2017-06-25,PHASE4,UNKNOWN,1
2021-08-01,PHASE2,NOT_YET_RECRUITING,1
2021-01-08,,RECRUITING,5
2018-10-25,PHASE1,COMPLETED,7
2018-02-13,,COMPLETED,30
2018-11-05,EARLY_PHASE1,COMPLETED,2
2017-08-03,PHASE2;PHASE3,TERMINATED,1
2025-04-24,,ACTIVE_NOT_RECRUITING,1
2011-02-02,PHASE2,COMPLETED,2
2014-07-08,PHASE3,COMPLETED,1
2021-12-01,PHASE4,RECRUITING,3
2020-10-30,PHASE4,COMPLETED,4
2015-07-01,,WITHDRAWN,3
2012-10-16,PHASE4,COMPLETED,1
2024-05-28,PHASE1,ACTIVE_NOT_RECRUITING,1
2018-11-14,,RECRUITING,5
2022-02-18,PHASE3,RECRUITING,2
2020-05-06,PHASE1,ACTIVE_NOT_RECRUITING,1
2016-08-15,EARLY_PHASE1,WITHDRAWN,1
2021-01-28,PHASE3,UNKNOWN,2
2019-08-28,,UNKNOWN,6
2022-01-14,PHASE2,COMPLETED,3
2023-04-11,,UNKNOWN,5
2016-05-11,PHASE1,COMPLETED,4
2023-07-25,PHASE3,ACTIVE_NOT_RECRUITING,2
2024-11-22,PHASE2;PHASE3,RECRUITING,5
2016-11-21,PHASE2,COMPLETED,3
2020-05-11,,RECRUITING,4
2018-02-13,,UNKNOWN,7
2011-11-24,,COMPLETED,1
2011-11-17,,COMPLETED,2
2014-11-01,,ACTIVE_NOT_RECRUITING,6
2019-02-15,,TERMINATED,4
2022-09-08,,UNKNOWN,5
2014-01-08,PHASE1,COMPLETED,3
2017-08-17,PHASE1,COMPLETED,5
2018-03-16,PHASE3,COMPLETED,3
2021-11-07,,UNKNOWN,2
2013-07-17,PHASE1,COMPLETED,1
2023-12-08,PHASE3,RECRUITING,3
2015-12-02,PHASE3,TERMINATED,2
2021-03-21,PHASE2,UNKNOWN,1
2024-01-17,,NOT_YET_RECRUITING,1
2020-02-04,,UNKNOWN,11
2020-05-01,PHASE1;PHASE2,UNKNOWN,3
2014-10-10,PHASE1,COMPLETED,3
2021-04-15,PHASE2,TERMINATED,1
2005-10-01,,COMPLETED,3
2014-05-19,PHASE2,COMPLETED,1
2019-02-14,PHASE3,COMPLETED,5
2025-07-15,EARLY_PHASE1,NOT_YET_RECRUITING,2
2017-03-21,PHASE3,COMPLETED,4
2020-12-11,PHASE1,COMPLETED,2
2021-03-22,PHASE3,TERMINATED,1
2024-03-21,PHASE1,RECRUITING,5
2023-02-01,,TERMINATED,2
2022-11-08,PHASE2,TERMINATED,2
2014-06-17,PHASE1,COMPLETED,2
2017-12-14,PHASE2,COMPLETED,6
2020-07-22,,ENROLLING_BY_INVITATION,1
2011-07-07,,COMPLETED,1
2021-05-15,PHASE1,COMPLETED,2
2021-09-06,,RECRUITING,3
2022-10-03,PHASE1,COMPLETED,6
2020-08-05,PHASE4,COMPLETED,2
2003-03-11,,COMPLETED,1
2019-11-15,PHASE1,RECRUITING,1
2018-11-16,PHASE2,COMPLETED,3
2015-08-01,PHASE2;PHASE3,RECRUITING,1
2013-07-15,,RECRUITING,1
2023-01-02,,UNKNOWN,14
2021-01-03,,UNKNOWN,6
2019-12-05,PHASE3,COMPLETED,2
2024-11-27,PHASE2,RECRUITING,7
2017-11-20,PHASE2;PHASE3,WITHDRAWN,1
2010-01-15,,COMPLETED,3
2025-07-29,PHASE2,NOT_YET_RECRUITING,1
2017-10-12,PHASE2,TERMINATED,1
2019-01-14,PHASE4,COMPLETED,4
2021-02-22,,ACTIVE_NOT_RECRUITING,6
2017-10-27,PHASE2,TERMINATED,1
2019-04-10,EARLY_PHASE1,UNKNOWN,2
2018-10-10,PHASE4,COMPLETED,4
2022-06-16,,ACTIVE_NOT_RECRUITING,4
2004-04-05,PHASE1,COMPLETED,1
2019-06-10,PHASE1;PHASE2,UNKNOWN,1
2018-04-15,PHASE2,UNKNOWN,1
2019-06-19,PHASE3,UNKNOWN,2
2007-08-27,PHASE2,COMPLETED,1
2023-04-06,PHASE3,COMPLETED,3
2024-06-12,,ENROLLING_BY_INVITATION,2
2019-08-23,PHASE4,COMPLETED,1
2024-07-29,PHASE2,RECRUITING,5
2022-03-01,PHASE1;PHASE2,COMPLETED,3
2016-02-24,PHASE2,ACTIVE_NOT_RECRUITING,3
2022-08-03,,WITHDRAWN,1
2008-04-24,PHASE1,COMPLETED,1
2015-02-19,PHASE1;PHASE2,COMPLETED,1
2018-02-12,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2021-07-13,,ACTIVE_NOT_RECRUITING,4
2020-02-17,PHASE2,TERMINATED,1
2017-01-23,PHASE2,COMPLETED,4
2021-03-27,,UNKNOWN,1
2017-05-01,PHASE1,ACTIVE_NOT_RECRUITING,1
2016-02-08,PHASE2,ACTIVE_NOT_RECRUITING,1
2019-03-22,PHASE2,TERMINATED,3
2021-06-06,PHASE4,UNKNOWN,1
2023-02-20,PHASE3,ACTIVE_NOT_RECRUITING,1
2025-09-26,PHASE2;PHASE3,NOT_YET_RECRUITING,1
2018-07-11,,UNKNOWN,5
2020-12-29,,WITHDRAWN,1
2024-02-27,PHASE2,TERMINATED,1
2021-07-14,,ACTIVE_NOT_RECRUITING,2
2025-08-18,PHASE3,RECRUITING,3
2019-09-29,,COMPLETED,8
2019-09-03,PHASE2;PHASE3,COMPLETED,2
2022-07-13,PHASE3,ACTIVE_NOT_RECRUITING,1
2024-10-04,PHASE2,COMPLETED,1
2024-06-05,PHASE1;PHASE2,RECRUITING,3
2015-06-05,,ACTIVE_NOT_RECRUITING,1
2021-09-10,,ACTIVE_NOT_RECRUITING,4
2021-10-18,PHASE4,UNKNOWN,2
2011-08-04,,COMPLETED,3
2016-08-30,,UNKNOWN,2
2006-04-07,PHASE1;PHASE2,TERMINATED,1
2019-05-09,PHASE3,ACTIVE_NOT_RECRUITING,1
2018-04-26,,ENROLLING_BY_INVITATION,1
2024-12-21,,COMPLETED,3
2024-04-10,PHASE3,RECRUITING,4
2022-04-07,PHASE2,ACTIVE_NOT_RECRUITING,2
2019-05-30,PHASE2,COMPLETED,4
2008-09-05,,COMPLETED,1
2011-09-01,,SUSPENDED,1
2020-05-01,PHASE2;PHASE3,COMPLETED,3
2023-09-27,PHASE2,RECRUITING,3
2004-09-03,,COMPLETED,1
2008-06-09,PHASE1,COMPLETED,1
2008-10-01,,RECRUITING,2
2017-08-01,PHASE2,WITHDRAWN,3
2016-01-11,,UNKNOWN,2
2018-09-20,PHASE4,COMPLETED,4
2023-07-28,PHASE2,TERMINATED,2
2021-12-07,PHASE1;PHASE2,RECRUITING,3
2020-09-14,PHASE1;PHASE2,TERMINATED,1
2019-02-25,PHASE3,UNKNOWN,1
2011-03-01,PHASE1;PHASE2,COMPLETED,1
2024-02-29,PHASE3,NOT_YET_RECRUITING,1
2023-02-18,,COMPLETED,7
2020-03-15,PHASE3,ACTIVE_NOT_RECRUITING,1
2022-11-20,,ACTIVE_NOT_RECRUITING,1
2024-05-02,PHASE2,ACTIVE_NOT_RECRUITING,1
2018-05-26,EARLY_PHASE1,COMPLETED,1
2011-11-03,,COMPLETED,2
2013-08-29,PHASE3,COMPLETED,2
2022-06-22,PHASE3,ACTIVE_NOT_RECRUITING,1
2018-02-12,,UNKNOWN,8
2025-04-12,PHASE2,RECRUITING,1
2021-06-13,,UNKNOWN,2
2024-05-16,,NOT_YET_RECRUITING,2
2020-05-14,,COMPLETED,24
2023-09-11,PHASE4,ACTIVE_NOT_RECRUITING,1
2020-01-21,PHASE1,COMPLETED,3
2010-05-19,,COMPLETED,1
2016-06-07,PHASE1;PHASE2,COMPLETED,1
2023-11-08,PHASE1,COMPLETED,5
2022-03-25,PHASE2,NOT_YET_RECRUITING,1
2018-05-23,PHASE2,UNKNOWN,3
2014-11-26,PHASE1;PHASE2,COMPLETED,1
2018-09-20,PHASE1,COMPLETED,4
2023-09-22,EARLY_PHASE1,WITHDRAWN,1
2020-10-14,,RECRUITING,5
2022-04-19,PHASE2,RECRUITING,3
2004-08-01,PHASE3,COMPLETED,3
2022-03-13,PHASE2,UNKNOWN,1
2015-08-17,PHASE3,TERMINATED,1
2024-04-21,PHASE1,ACTIVE_NOT_RECRUITING,1
2011-02-17,,COMPLETED,1
2021-09-15,PHASE2,RECRUITING,3
2016-03-18,,COMPLETED,8
2012-06-15,EARLY_PHASE1,COMPLETED,1
2023-03-08,PHASE4,ACTIVE_NOT_RECRUITING,1
2023-01-10,PHASE3,UNKNOWN,1
2023-07-25,PHASE1;PHASE2,RECRUITING,4
2022-08-11,PHASE1,TERMINATED,1
2018-02-01,PHASE1,ACTIVE_NOT_RECRUITING,2
2017-05-31,PHASE2,COMPLETED,9
2013-01-29,PHASE3,COMPLETED,1
2024-06-10,PHASE3,ACTIVE_NOT_RECRUITING,1
2018-04-09,PHASE1,TERMINATED,1
2014-08-06,PHASE1,COMPLETED,1
2013-05-07,,UNKNOWN,1
2015-01-21,,RECRUITING,1
2024-10-02,PHASE2;PHASE3,RECRUITING,1
2018-11-19,PHASE2,TERMINATED,4
2021-03-03,PHASE3,TERMINATED,1
2019-10-08,PHASE2,ACTIVE_NOT_RECRUITING,2
2018-09-10,PHASE2,UNKNOWN,4
2018-07-13,,TERMINATED,3
2016-11-15,PHASE2,TERMINATED,1
2022-01-08,PHASE3,COMPLETED,1
2022-09-15,PHASE3,COMPLETED,3
2020-12-10,PHASE4,RECRUITING,1
2021-11-03,PHASE4,COMPLETED,1
2008-12-03,,COMPLETED,2
2014-10-20,PHASE2,TERMINATED,1
2022-01-24,PHASE1,SUSPENDED,1
2006-08-02,PHASE2,ACTIVE_NOT_RECRUITING,1
2022-03-10,PHASE4,ACTIVE_NOT_RECRUITING,2
2019-11-14,PHASE4,COMPLETED,1
2022-03-09,PHASE2;PHASE3,UNKNOWN,1
2018-01-04,PHASE1,UNKNOWN,1
2022-06-29,PHASE2,RECRUITING,1
2025-04-21,PHASE1;PHASE2,RECRUITING,2
2019-08-26,PHASE2,COMPLETED,7
2014-11-17,,COMPLETED,9
2020-01-15,PHASE3,TERMINATED,2
2021-03-21,PHASE4,COMPLETED,3
2017-10-02,PHASE3,COMPLETED,2
2023-08-07,PHASE1,RECRUITING,4
2021-05-28,PHASE3,COMPLETED,3
2016-06-16,PHASE3,COMPLETED,3
2020-10-23,PHASE1,TERMINATED,1
2019-11-18,,TERMINATED,4
2022-02-09,PHASE2,RECRUITING,3
2022-11-01,EARLY_PHASE1,UNKNOWN,7
2020-01-27,PHASE2,TERMINATED,1
2022-04-03,,UNKNOWN,3
2019-11-13,PHASE2,UNKNOWN,4
2021-11-09,,TERMINATED,4
2009-09-14,PHASE3,ACTIVE_NOT_RECRUITING,1
2026-06-01,PHASE1,WITHDRAWN,1
2010-11-29,,COMPLETED,1
2008-10-30,PHASE4,COMPLETED,1
2025-05-22,EARLY_PHASE1,RECRUITING,2
2012-07-23,PHASE4,COMPLETED,1
2016-11-15,PHASE4,COMPLETED,4
2015-06-19,PHASE4,UNKNOWN,2
2024-04-24,PHASE2,ACTIVE_NOT_RECRUITING,2
2017-08-16,PHASE2,COMPLETED,6
2020-12-11,PHASE3,ACTIVE_NOT_RECRUITING,3
2002-04-01,,COMPLETED,4
2023-12-01,PHASE1,UNKNOWN,2
2023-02-06,PHASE3,COMPLETED,3
2023-05-24,PHASE1,RECRUITING,3
2024-11-13,PHASE2,TERMINATED,1
2022-07-31,PHASE2,WITHDRAWN,1
2024-09-24,,NOT_YET_RECRUITING,2
2024-08-30,PHASE1,ACTIVE_NOT_RECRUITING,2
2019-07-02,PHASE1;PHASE2,UNKNOWN,1
2018-02-22,PHASE4,COMPLETED,2
2019-04-05,,TERMINATED,1
2023-11-29,PHASE4,COMPLETED,1
2018-08-22,PHASE2,UNKNOWN,3
2015-08-25,,COMPLETED,3
2019-02-07,PHASE3,UNKNOWN,2
2019-07-01,PHASE2,TERMINATED,3
2024-12-27,,NOT_YET_RECRUITING,3
2021-03-02,PHASE3,TERMINATED,1
2010-12-02,PHASE3,COMPLETED,3
2022-06-01,PHASE4,RECRUITING,6
2025-08-11,PHASE2,RECRUITING,3
2019-04-08,EARLY_PHASE1,COMPLETED,1
2018-12-07,PHASE3,WITHDRAWN,1
2019-07-17,PHASE1,TERMINATED,3
2017-01-03,PHASE2,ACTIVE_NOT_RECRUITING,1
2017-03-01,PHASE1,TERMINATED,2
2021-09-26,PHASE4,ACTIVE_NOT_RECRUITING,1
2022-02-07,,RECRUITING,20
2017-07-20,PHASE2,UNKNOWN,3
2022-03-25,PHASE3,RECRUITING,2
2001-01-03,PHASE3,UNKNOWN,1
2015-09-10,PHASE2,TERMINATED,3
2021-09-12,,RECRUITING,3
2020-01-16,,RECRUITING,2
2021-04-13,PHASE1;PHASE2,UNKNOWN,2
2020-10-05,PHASE1,COMPLETED,3
2022-10-12,PHASE2,COMPLETED,5
2017-03-01,PHASE3,RECRUITING,1
2024-01-15,PHASE4,COMPLETED,4
2022-12-02,PHASE2,TERMINATED,1
2007-02-20,,TERMINATED,2
2021-03-20,PHASE3,COMPLETED,1
2018-04-03,PHASE4,UNKNOWN,3
2021-09-22,PHASE4,COMPLETED,1
2019-06-19,PHASE4,UNKNOWN,1
2019-02-01,PHASE1,UNKNOWN,1
2014-02-18,PHASE4,COMPLETED,2
2022-08-22,,ACTIVE_NOT_RECRUITING,6
2014-07-15,PHASE1,COMPLETED,3
2018-03-22,PHASE4,COMPLETED,3
2019-05-27,,TERMINATED,1
2024-11-10,PHASE2,RECRUITING,5
2019-05-22,,WITHDRAWN,2
2023-06-21,EARLY_PHASE1,RECRUITING,2
2024-02-28,PHASE3,COMPLETED,2
2021-03-10,PHASE4,TERMINATED,1
2024-09-06,PHASE1,TERMINATED,2
2019-01-24,,RECRUITING,6
2017-09-30,PHASE3,COMPLETED,1
2020-07-15,PHASE3,UNKNOWN,1
2018-06-21,PHASE4,RECRUITING,2
2017-05-23,PHASE2,COMPLETED,4
2019-05-22,PHASE2,WITHDRAWN,1
2001-05-01,PHASE4,COMPLETED,1
2017-01-25,PHASE1,COMPLETED,2
2018-02-20,PHASE2,WITHDRAWN,1
2012-02-16,PHASE1,COMPLETED,1
2021-08-01,PHASE3,COMPLETED,3
2014-03-17,PHASE4,COMPLETED,1
2023-11-04,PHASE2,RECRUITING,3
2020-05-23,,RECRUITING,1
2021-05-05,PHASE2,RECRUITING,2
2020-07-22,PHASE2,RECRUITING,2
2024-06-20,PHASE3,COMPLETED,1
2016-06-30,PHASE3,COMPLETED,5
2018-04-26,,WITHDRAWN,1
2012-01-13,PHASE3,COMPLETED,3
2023-09-04,PHASE2,ACTIVE_NOT_RECRUITING,1
2019-12-11,PHASE1;PHASE2,TERMINATED,1
2016-04-24,,COMPLETED,3
2023-09-29,,NOT_YET_RECRUITING,2
2023-02-15,PHASE2,COMPLETED,5
2019-09-02,PHASE1,WITHDRAWN,1
2012-11-30,PHASE4,COMPLETED,1
2023-06-21,,ACTIVE_NOT_RECRUITING,5
2025-09-08,,ENROLLING_BY_INVITATION,1
2018-07-10,EARLY_PHASE1,ACTIVE_NOT_RECRUITING,1
2023-02-28,PHASE3,COMPLETED,1
2021-12-14,,WITHDRAWN,1
2024-07-13,,COMPLETED,3
2023-09-28,,WITHDRAWN,1
2023-05-22,,ACTIVE_NOT_RECRUITING,4
2020-07-01,PHASE2,TERMINATED,3
2019-03-26,,RECRUITING,2
2008-02-19,PHASE2,COMPLETED,2
2018-03-27,PHASE2,WITHDRAWN,1
2017-05-12,PHASE2,TERMINATED,1
2022-10-27,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2023-12-31,,NOT_YET_RECRUITING,4
2022-08-26,PHASE3,ACTIVE_NOT_RECRUITING,2
2013-12-10,,COMPLETED,1
2017-09-06,,UNKNOWN,7
2019-06-30,PHASE3,COMPLETED,2
2022-06-29,PHASE4,UNKNOWN,1
2023-10-09,PHASE4,ACTIVE_NOT_RECRUITING,1
2013-11-04,PHASE1,TERMINATED,1
2017-11-27,,TERMINATED,4
2024-06-12,EARLY_PHASE1,RECRUITING,2
2018-12-20,PHASE1;PHASE2,COMPLETED,1
2023-11-17,PHASE2,ACTIVE_NOT_RECRUITING,4
